entity_id,issue_code,issue_label,policy_category,weight,source
client_meta-platforms-inc-and-various-subsidiaries,CIV,Civil rights and liberties,Other / Multi-sector,0.058824,raw_issue_codes_or_propagated_profile
client_meta-platforms-inc-and-various-subsidiaries,CPI,Consumer product safety,Technology,0.058824,raw_issue_codes_or_propagated_profile
client_meta-platforms-inc-and-various-subsidiaries,CPT,Consumer protection,Other / Multi-sector,0.058824,raw_issue_codes_or_propagated_profile
client_meta-platforms-inc-and-various-subsidiaries,DIS,Disaster and emergency,Other / Multi-sector,0.058824,raw_issue_codes_or_propagated_profile
client_meta-platforms-inc-and-various-subsidiaries,ENV,Environment,Energy & Environment,0.058824,raw_issue_codes_or_propagated_profile
client_meta-platforms-inc-and-various-subsidiaries,GOV,Government operations,Other / Multi-sector,0.058824,raw_issue_codes_or_propagated_profile
client_meta-platforms-inc-and-various-subsidiaries,HOM,Homeland security,Defense & Security,0.058824,raw_issue_codes_or_propagated_profile
client_meta-platforms-inc-and-various-subsidiaries,IMM,Immigration,Other / Multi-sector,0.058824,raw_issue_codes_or_propagated_profile
client_meta-platforms-inc-and-various-subsidiaries,INT,Intellectual property,Defense & Security,0.058824,raw_issue_codes_or_propagated_profile
client_meta-platforms-inc-and-various-subsidiaries,LAW,Law enforcement,Other / Multi-sector,0.058824,raw_issue_codes_or_propagated_profile
client_meta-platforms-inc-and-various-subsidiaries,LBR,Labor and employment,Labor & Education,0.058824,raw_issue_codes_or_propagated_profile
client_meta-platforms-inc-and-various-subsidiaries,MIA,Media,Healthcare,0.058824,raw_issue_codes_or_propagated_profile
client_meta-platforms-inc-and-various-subsidiaries,SCI,Science and technology,Technology,0.058824,raw_issue_codes_or_propagated_profile
client_meta-platforms-inc-and-various-subsidiaries,TAX,Taxation,Finance,0.058824,raw_issue_codes_or_propagated_profile
client_meta-platforms-inc-and-various-subsidiaries,TEC,Technology,Technology,0.058824,raw_issue_codes_or_propagated_profile
client_meta-platforms-inc-and-various-subsidiaries,TRA,Transportation,Transportation,0.058824,raw_issue_codes_or_propagated_profile
client_meta-platforms-inc-and-various-subsidiaries,TRD,Trade,Trade & Tariffs,0.058824,raw_issue_codes_or_propagated_profile
client_state-of-loc-nation-global-public-benefit-corporation,ACC,Accounting,Finance,0.034483,raw_issue_codes_or_propagated_profile
client_state-of-loc-nation-global-public-benefit-corporation,ADV,Advertising,Other / Multi-sector,0.034483,raw_issue_codes_or_propagated_profile
client_state-of-loc-nation-global-public-benefit-corporation,ART,Arts and culture,Other / Multi-sector,0.034483,raw_issue_codes_or_propagated_profile
client_state-of-loc-nation-global-public-benefit-corporation,BAN,Banking,Finance,0.034483,raw_issue_codes_or_propagated_profile
client_state-of-loc-nation-global-public-benefit-corporation,BUD,Budget and appropriations,Other / Multi-sector,0.034483,raw_issue_codes_or_propagated_profile
client_state-of-loc-nation-global-public-benefit-corporation,CDT,Commodity trading,Other / Multi-sector,0.034483,raw_issue_codes_or_propagated_profile
client_state-of-loc-nation-global-public-benefit-corporation,CIV,Civil rights and liberties,Other / Multi-sector,0.034483,raw_issue_codes_or_propagated_profile
client_state-of-loc-nation-global-public-benefit-corporation,COM,Communications,Technology,0.034483,raw_issue_codes_or_propagated_profile
client_state-of-loc-nation-global-public-benefit-corporation,CON,Constitutional issues,Other / Multi-sector,0.034483,raw_issue_codes_or_propagated_profile
client_state-of-loc-nation-global-public-benefit-corporation,CPT,Consumer protection,Other / Multi-sector,0.034483,raw_issue_codes_or_propagated_profile
client_state-of-loc-nation-global-public-benefit-corporation,DEF,Defense,Defense & Security,0.034483,raw_issue_codes_or_propagated_profile
client_state-of-loc-nation-global-public-benefit-corporation,DOC,Domestic commerce,Other / Multi-sector,0.034483,raw_issue_codes_or_propagated_profile
client_state-of-loc-nation-global-public-benefit-corporation,ECN,Economics,Other / Multi-sector,0.034483,raw_issue_codes_or_propagated_profile
client_state-of-loc-nation-global-public-benefit-corporation,EDU,Education,Labor & Education,0.034483,raw_issue_codes_or_propagated_profile
client_state-of-loc-nation-global-public-benefit-corporation,FAM,Family issues,Other / Multi-sector,0.034483,raw_issue_codes_or_propagated_profile
client_state-of-loc-nation-global-public-benefit-corporation,FIN,Finance,Finance,0.034483,raw_issue_codes_or_propagated_profile
client_state-of-loc-nation-global-public-benefit-corporation,GOV,Government operations,Other / Multi-sector,0.034483,raw_issue_codes_or_propagated_profile
client_state-of-loc-nation-global-public-benefit-corporation,HCR,Healthcare,Healthcare,0.034483,raw_issue_codes_or_propagated_profile
client_state-of-loc-nation-global-public-benefit-corporation,IND,Indian and tribal affairs,Other / Multi-sector,0.034483,raw_issue_codes_or_propagated_profile
client_state-of-loc-nation-global-public-benefit-corporation,LAW,Law enforcement,Other / Multi-sector,0.034483,raw_issue_codes_or_propagated_profile
client_state-of-loc-nation-global-public-benefit-corporation,MAR,Marine and fisheries,Transportation,0.034483,raw_issue_codes_or_propagated_profile
client_state-of-loc-nation-global-public-benefit-corporation,MON,Monetary policy,Other / Multi-sector,0.034483,raw_issue_codes_or_propagated_profile
client_state-of-loc-nation-global-public-benefit-corporation,REL,REL,Other / Multi-sector,0.034483,raw_issue_codes_or_propagated_profile
client_state-of-loc-nation-global-public-benefit-corporation,RES,Research,Real Estate & Housing,0.034483,raw_issue_codes_or_propagated_profile
client_state-of-loc-nation-global-public-benefit-corporation,SMB,Small business,Other / Multi-sector,0.034483,raw_issue_codes_or_propagated_profile
client_state-of-loc-nation-global-public-benefit-corporation,TOR,Torts,Other / Multi-sector,0.034483,raw_issue_codes_or_propagated_profile
client_state-of-loc-nation-global-public-benefit-corporation,TRD,Trade,Trade & Tariffs,0.034483,raw_issue_codes_or_propagated_profile
client_state-of-loc-nation-global-public-benefit-corporation,UNM,Unclassified matters,Labor & Education,0.034483,raw_issue_codes_or_propagated_profile
client_state-of-loc-nation-global-public-benefit-corporation,UTI,Utilities,Other / Multi-sector,0.034483,raw_issue_codes_or_propagated_profile
client_open-society-action-fund,CIV,Civil rights and liberties,Other / Multi-sector,0.125,raw_issue_codes_or_propagated_profile
client_open-society-action-fund,CON,Constitutional issues,Other / Multi-sector,0.125,raw_issue_codes_or_propagated_profile
client_open-society-action-fund,DEF,Defense,Defense & Security,0.125,raw_issue_codes_or_propagated_profile
client_open-society-action-fund,ECN,Economics,Other / Multi-sector,0.125,raw_issue_codes_or_propagated_profile
client_open-society-action-fund,FOR,Foreign relations,Trade & Tariffs,0.125,raw_issue_codes_or_propagated_profile
client_open-society-action-fund,GOV,Government operations,Other / Multi-sector,0.125,raw_issue_codes_or_propagated_profile
client_open-society-action-fund,IMM,Immigration,Other / Multi-sector,0.125,raw_issue_codes_or_propagated_profile
client_open-society-action-fund,LBR,Labor and employment,Labor & Education,0.125,raw_issue_codes_or_propagated_profile
client_americas-health-insurance-plans-inc-ahip,HCR,Healthcare,Healthcare,0.2,raw_issue_codes_or_propagated_profile
client_americas-health-insurance-plans-inc-ahip,INS,Insurance,Finance,0.2,raw_issue_codes_or_propagated_profile
client_americas-health-insurance-plans-inc-ahip,MMM,Medicare/Medicaid/medical matters,Healthcare,0.2,raw_issue_codes_or_propagated_profile
client_americas-health-insurance-plans-inc-ahip,PHA,Pharmaceuticals,Healthcare,0.2,raw_issue_codes_or_propagated_profile
client_americas-health-insurance-plans-inc-ahip,TAX,Taxation,Finance,0.2,raw_issue_codes_or_propagated_profile
client_bayer-corporation-consolidated-report,AGR,Agriculture,Agriculture & Food,0.047619,raw_issue_codes_or_propagated_profile
client_bayer-corporation-consolidated-report,BUD,Budget and appropriations,Other / Multi-sector,0.047619,raw_issue_codes_or_propagated_profile
client_bayer-corporation-consolidated-report,CHM,Chemicals,Other / Multi-sector,0.047619,raw_issue_codes_or_propagated_profile
client_bayer-corporation-consolidated-report,CIV,Civil rights and liberties,Other / Multi-sector,0.047619,raw_issue_codes_or_propagated_profile
client_bayer-corporation-consolidated-report,CPT,Consumer protection,Other / Multi-sector,0.047619,raw_issue_codes_or_propagated_profile
client_bayer-corporation-consolidated-report,DEF,Defense,Defense & Security,0.047619,raw_issue_codes_or_propagated_profile
client_bayer-corporation-consolidated-report,ENG,Energy,Energy & Environment,0.047619,raw_issue_codes_or_propagated_profile
client_bayer-corporation-consolidated-report,ENV,Environment,Energy & Environment,0.047619,raw_issue_codes_or_propagated_profile
client_bayer-corporation-consolidated-report,FIN,Finance,Finance,0.047619,raw_issue_codes_or_propagated_profile
client_bayer-corporation-consolidated-report,FOR,Foreign relations,Trade & Tariffs,0.047619,raw_issue_codes_or_propagated_profile
client_bayer-corporation-consolidated-report,GOV,Government operations,Other / Multi-sector,0.047619,raw_issue_codes_or_propagated_profile
client_bayer-corporation-consolidated-report,HCR,Healthcare,Healthcare,0.047619,raw_issue_codes_or_propagated_profile
client_bayer-corporation-consolidated-report,IMM,Immigration,Other / Multi-sector,0.047619,raw_issue_codes_or_propagated_profile
client_bayer-corporation-consolidated-report,LBR,Labor and employment,Labor & Education,0.047619,raw_issue_codes_or_propagated_profile
client_bayer-corporation-consolidated-report,MMM,Medicare/Medicaid/medical matters,Healthcare,0.047619,raw_issue_codes_or_propagated_profile
client_bayer-corporation-consolidated-report,NAT,Natural resources,Energy & Environment,0.047619,raw_issue_codes_or_propagated_profile
client_bayer-corporation-consolidated-report,TAR,Tariffs,Trade & Tariffs,0.047619,raw_issue_codes_or_propagated_profile
client_bayer-corporation-consolidated-report,TAX,Taxation,Finance,0.047619,raw_issue_codes_or_propagated_profile
client_bayer-corporation-consolidated-report,TEC,Technology,Technology,0.047619,raw_issue_codes_or_propagated_profile
client_bayer-corporation-consolidated-report,TRA,Transportation,Transportation,0.047619,raw_issue_codes_or_propagated_profile
client_bayer-corporation-consolidated-report,TRD,Trade,Trade & Tariffs,0.047619,raw_issue_codes_or_propagated_profile
client_toyota-motor-north-america-inc-tma,AUT,Automotive,Other / Multi-sector,0.0625,raw_issue_codes_or_propagated_profile
client_toyota-motor-north-america-inc-tma,BAN,Banking,Finance,0.0625,raw_issue_codes_or_propagated_profile
client_toyota-motor-north-america-inc-tma,CIV,Civil rights and liberties,Other / Multi-sector,0.0625,raw_issue_codes_or_propagated_profile
client_toyota-motor-north-america-inc-tma,CPT,Consumer protection,Other / Multi-sector,0.0625,raw_issue_codes_or_propagated_profile
client_toyota-motor-north-america-inc-tma,CSP,Communications and spectrum,Other / Multi-sector,0.0625,raw_issue_codes_or_propagated_profile
client_toyota-motor-north-america-inc-tma,EDU,Education,Labor & Education,0.0625,raw_issue_codes_or_propagated_profile
client_toyota-motor-north-america-inc-tma,ENG,Energy,Energy & Environment,0.0625,raw_issue_codes_or_propagated_profile
client_toyota-motor-north-america-inc-tma,GOV,Government operations,Other / Multi-sector,0.0625,raw_issue_codes_or_propagated_profile
client_toyota-motor-north-america-inc-tma,HOM,Homeland security,Defense & Security,0.0625,raw_issue_codes_or_propagated_profile
client_toyota-motor-north-america-inc-tma,LBR,Labor and employment,Labor & Education,0.0625,raw_issue_codes_or_propagated_profile
client_toyota-motor-north-america-inc-tma,SCI,Science and technology,Technology,0.0625,raw_issue_codes_or_propagated_profile
client_toyota-motor-north-america-inc-tma,TAX,Taxation,Finance,0.0625,raw_issue_codes_or_propagated_profile
client_toyota-motor-north-america-inc-tma,TEC,Technology,Technology,0.0625,raw_issue_codes_or_propagated_profile
client_toyota-motor-north-america-inc-tma,TOR,Torts,Other / Multi-sector,0.0625,raw_issue_codes_or_propagated_profile
client_toyota-motor-north-america-inc-tma,TRA,Transportation,Transportation,0.0625,raw_issue_codes_or_propagated_profile
client_toyota-motor-north-america-inc-tma,TRD,Trade,Trade & Tariffs,0.0625,raw_issue_codes_or_propagated_profile
client_national-multifamily-housing-council-inc,BNK,Bankruptcy,Other / Multi-sector,0.052632,raw_issue_codes_or_propagated_profile
client_national-multifamily-housing-council-inc,BUD,Budget and appropriations,Other / Multi-sector,0.052632,raw_issue_codes_or_propagated_profile
client_national-multifamily-housing-council-inc,CAW,Clean air and water,Energy & Environment,0.052632,raw_issue_codes_or_propagated_profile
client_national-multifamily-housing-council-inc,CPT,Consumer protection,Other / Multi-sector,0.052632,raw_issue_codes_or_propagated_profile
client_national-multifamily-housing-council-inc,DEF,Defense,Defense & Security,0.052632,raw_issue_codes_or_propagated_profile
client_national-multifamily-housing-council-inc,ENG,Energy,Energy & Environment,0.052632,raw_issue_codes_or_propagated_profile
client_national-multifamily-housing-council-inc,ENV,Environment,Energy & Environment,0.052632,raw_issue_codes_or_propagated_profile
client_national-multifamily-housing-council-inc,FIN,Finance,Finance,0.052632,raw_issue_codes_or_propagated_profile
client_national-multifamily-housing-council-inc,HOM,Homeland security,Defense & Security,0.052632,raw_issue_codes_or_propagated_profile
client_national-multifamily-housing-council-inc,HOU,Housing,Real Estate & Housing,0.052632,raw_issue_codes_or_propagated_profile
client_national-multifamily-housing-council-inc,IMM,Immigration,Other / Multi-sector,0.052632,raw_issue_codes_or_propagated_profile
client_national-multifamily-housing-council-inc,INS,Insurance,Finance,0.052632,raw_issue_codes_or_propagated_profile
client_national-multifamily-housing-council-inc,LBR,Labor and employment,Labor & Education,0.052632,raw_issue_codes_or_propagated_profile
client_national-multifamily-housing-council-inc,MAN,Manufacturing,Other / Multi-sector,0.052632,raw_issue_codes_or_propagated_profile
client_national-multifamily-housing-council-inc,POS,Postal service,Other / Multi-sector,0.052632,raw_issue_codes_or_propagated_profile
client_national-multifamily-housing-council-inc,TAR,Tariffs,Trade & Tariffs,0.052632,raw_issue_codes_or_propagated_profile
client_national-multifamily-housing-council-inc,TAX,Taxation,Finance,0.052632,raw_issue_codes_or_propagated_profile
client_national-multifamily-housing-council-inc,TEC,Technology,Technology,0.052632,raw_issue_codes_or_propagated_profile
client_national-multifamily-housing-council-inc,TRA,Transportation,Transportation,0.052632,raw_issue_codes_or_propagated_profile
client_dow-chemical-company-dba-dow,AGR,Agriculture,Agriculture & Food,0.037037,raw_issue_codes_or_propagated_profile
client_dow-chemical-company-dba-dow,BNK,Bankruptcy,Other / Multi-sector,0.037037,raw_issue_codes_or_propagated_profile
client_dow-chemical-company-dba-dow,BUD,Budget and appropriations,Other / Multi-sector,0.037037,raw_issue_codes_or_propagated_profile
client_dow-chemical-company-dba-dow,CIV,Civil rights and liberties,Other / Multi-sector,0.037037,raw_issue_codes_or_propagated_profile
client_dow-chemical-company-dba-dow,CPT,Consumer protection,Other / Multi-sector,0.037037,raw_issue_codes_or_propagated_profile
client_dow-chemical-company-dba-dow,DEF,Defense,Defense & Security,0.037037,raw_issue_codes_or_propagated_profile
client_dow-chemical-company-dba-dow,ENG,Energy,Energy & Environment,0.037037,raw_issue_codes_or_propagated_profile
client_dow-chemical-company-dba-dow,ENV,Environment,Energy & Environment,0.037037,raw_issue_codes_or_propagated_profile
client_dow-chemical-company-dba-dow,FIN,Finance,Finance,0.037037,raw_issue_codes_or_propagated_profile
client_dow-chemical-company-dba-dow,FOO,Food industry,Agriculture & Food,0.037037,raw_issue_codes_or_propagated_profile
client_dow-chemical-company-dba-dow,FOR,Foreign relations,Trade & Tariffs,0.037037,raw_issue_codes_or_propagated_profile
client_dow-chemical-company-dba-dow,GOV,Government operations,Other / Multi-sector,0.037037,raw_issue_codes_or_propagated_profile
client_dow-chemical-company-dba-dow,HCR,Healthcare,Healthcare,0.037037,raw_issue_codes_or_propagated_profile
client_dow-chemical-company-dba-dow,HOM,Homeland security,Defense & Security,0.037037,raw_issue_codes_or_propagated_profile
client_dow-chemical-company-dba-dow,IMM,Immigration,Other / Multi-sector,0.037037,raw_issue_codes_or_propagated_profile
client_dow-chemical-company-dba-dow,LBR,Labor and employment,Labor & Education,0.037037,raw_issue_codes_or_propagated_profile
client_dow-chemical-company-dba-dow,MAN,Manufacturing,Other / Multi-sector,0.037037,raw_issue_codes_or_propagated_profile
client_dow-chemical-company-dba-dow,MAR,Marine and fisheries,Transportation,0.037037,raw_issue_codes_or_propagated_profile
